Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Total MPG,Price per HP,MSRP(K)
ford,shelby gt350,2017,premium unleaded (recommended),526.0,8.0,manual,rear wheel drive,2.0,midsize,coupe,21,15,5657,61795,18.0,117.4809885931559,61.795
ford,shelby gt350,2017,premium unleaded (recommended),526.0,8.0,manual,rear wheel drive,2.0,midsize,coupe,21,14,5657,54295,17.5,103.22243346007605,54.295
ford,shelby gt500,2012,premium unleaded (required),550.0,8.0,manual,rear wheel drive,2.0,midsize,coupe,23,15,5657,48810,19.0,88.74545454545455,48.81
ford,shelby gt500,2013,premium unleaded (required),662.0,8.0,manual,rear wheel drive,2.0,midsize,convertible,24,15,5657,59200,19.5,89.42598187311178,59.2
ford,shelby gt500,2013,premium unleaded (required),662.0,8.0,manual,rear wheel drive,2.0,midsize,coupe,24,15,5657,54200,19.5,81.87311178247734,54.2
ford,shelby gt500,2014,premium unleaded (required),662.0,8.0,manual,rear wheel drive,2.0,midsize,coupe,24,15,5657,55110,19.5,83.24773413897282,55.11
ford,shelby gt500,2014,premium unleaded (required),662.0,8.0,manual,rear wheel drive,2.0,midsize,convertible,24,15,5657,60110,19.5,90.80060422960725,60.11
suzuki,sidekick,1996,regular unleaded,120.0,4.0,manual,four wheel drive,4.0,compact,4dr suv,23,20,481,2000,21.5,16.666666666666668,2.0
suzuki,sidekick,1996,regular unleaded,95.0,4.0,manual,rear wheel drive,4.0,compact,4dr suv,24,21,481,2000,22.5,21.05263157894737,2.0
suzuki,sidekick,1996,regular unleaded,95.0,4.0,manual,four wheel drive,2.0,compact,convertible suv,24,21,481,2000,22.5,21.05263157894737,2.0
suzuki,sidekick,1996,regular unleaded,95.0,4.0,manual,rear wheel drive,2.0,compact,convertible suv,24,21,481,2000,22.5,21.05263157894737,2.0
suzuki,sidekick,1996,regular unleaded,95.0,4.0,manual,four wheel drive,4.0,compact,4dr suv,24,21,481,2000,22.5,21.05263157894737,2.0
suzuki,sidekick,1997,regular unleaded,95.0,4.0,manual,four wheel drive,4.0,compact,4dr suv,24,21,481,2000,22.5,21.05263157894737,2.0
suzuki,sidekick,1997,regular unleaded,120.0,4.0,manual,rear wheel drive,4.0,compact,4dr suv,23,19,481,2000,21.0,16.666666666666668,2.0
suzuki,sidekick,1997,regular unleaded,95.0,4.0,manual,rear wheel drive,4.0,compact,4dr suv,24,21,481,2000,22.5,21.05263157894737,2.0
suzuki,sidekick,1997,regular unleaded,120.0,4.0,manual,four wheel drive,4.0,compact,4dr suv,23,19,481,2002,21.0,16.683333333333334,2.002
suzuki,sidekick,1997,regular unleaded,95.0,4.0,manual,rear wheel drive,2.0,compact,convertible suv,24,21,481,2000,22.5,21.05263157894737,2.0
suzuki,sidekick,1997,regular unleaded,120.0,4.0,manual,four wheel drive,4.0,compact,4dr suv,23,19,481,2000,21.0,16.666666666666668,2.0
suzuki,sidekick,1997,regular unleaded,95.0,4.0,manual,four wheel drive,2.0,compact,convertible suv,24,21,481,2000,22.5,21.05263157894737,2.0
suzuki,sidekick,1998,regular unleaded,95.0,4.0,manual,four wheel drive,2.0,compact,convertible suv,24,21,481,2000,22.5,21.05263157894737,2.0
suzuki,sidekick,1998,regular unleaded,95.0,4.0,manual,rear wheel drive,4.0,compact,4dr suv,24,20,481,2000,22.0,21.05263157894737,2.0
suzuki,sidekick,1998,regular unleaded,95.0,4.0,automatic,four wheel drive,4.0,compact,4dr suv,24,19,481,2107,21.5,22.178947368421053,2.107
suzuki,sidekick,1998,regular unleaded,120.0,4.0,manual,four wheel drive,4.0,compact,4dr suv,23,20,481,2125,21.5,17.708333333333332,2.125
suzuki,sidekick,1998,regular unleaded,120.0,4.0,manual,four wheel drive,4.0,compact,4dr suv,23,20,481,2078,21.5,17.316666666666666,2.078
suzuki,sidekick,1998,regular unleaded,95.0,4.0,manual,four wheel drive,4.0,compact,4dr suv,24,20,481,2019,22.0,21.25263157894737,2.019
suzuki,sidekick,1998,regular unleaded,95.0,4.0,manual,rear wheel drive,2.0,compact,convertible suv,24,21,481,2000,22.5,21.05263157894737,2.0
suzuki,sidekick,1998,regular unleaded,120.0,4.0,manual,rear wheel drive,4.0,compact,4dr suv,23,20,481,2027,21.5,16.891666666666666,2.027
suzuki,sidekick,1998,regular unleaded,120.0,4.0,manual,four wheel drive,4.0,compact,4dr suv,23,20,481,2153,21.5,17.941666666666666,2.153
toyota,sienna,2015,regular unleaded,266.0,6.0,automatic,all wheel drive,4.0,large,passenger minivan,23,16,2031,42880,19.5,161.203007518797,42.88
toyota,sienna,2015,regular unleaded,266.0,6.0,automatic,all wheel drive,4.0,large,passenger minivan,23,16,2031,37400,19.5,140.6015037593985,37.4
toyota,sienna,2015,regular unleaded,266.0,6.0,automatic,all wheel drive,4.0,large,passenger minivan,23,16,2031,40655,19.5,152.83834586466165,40.655
toyota,sienna,2015,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,37445,21.5,140.77067669172934,37.445
toyota,sienna,2015,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,35200,21.5,132.33082706766916,35.2
toyota,sienna,2015,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,41035,21.5,154.2669172932331,41.035
toyota,sienna,2015,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,35000,21.5,131.57894736842104,35.0
toyota,sienna,2015,regular unleaded,266.0,6.0,automatic,all wheel drive,4.0,large,passenger minivan,23,16,2031,33960,19.5,127.66917293233082,33.96
toyota,sienna,2015,regular unleaded,266.0,6.0,automatic,all wheel drive,4.0,large,passenger minivan,23,16,2031,46250,19.5,173.87218045112783,46.25
toyota,sienna,2015,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,41750,21.5,156.95488721804512,41.75
toyota,sienna,2015,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,28700,21.5,107.89473684210526,28.7
toyota,sienna,2015,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,45120,21.5,169.62406015037595,45.12
toyota,sienna,2015,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,31630,21.5,118.90977443609023,31.63
toyota,sienna,2015,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,31430,21.5,118.15789473684211,31.43
toyota,sienna,2015,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,38455,21.5,144.56766917293234,38.455
toyota,sienna,2015,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,39780,21.5,149.54887218045113,39.78
toyota,sienna,2015,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,26595,21.5,99.9812030075188,26.595
toyota,sienna,2016,regular unleaded,266.0,6.0,automatic,all wheel drive,4.0,large,passenger minivan,23,16,2031,34180,19.5,128.49624060150376,34.18
toyota,sienna,2016,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,38605,21.5,145.1315789473684,38.605
toyota,sienna,2016,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,35410,21.5,133.1203007518797,35.41
toyota,sienna,2016,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,31840,21.5,119.69924812030075,31.84
toyota,sienna,2016,regular unleaded,266.0,6.0,automatic,all wheel drive,4.0,large,passenger minivan,23,16,2031,37620,19.5,141.42857142857142,37.62
toyota,sienna,2016,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,31640,21.5,118.94736842105263,31.64
toyota,sienna,2016,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,41245,21.5,155.0563909774436,41.245
toyota,sienna,2016,regular unleaded,266.0,6.0,automatic,all wheel drive,4.0,large,passenger minivan,23,16,2031,40815,19.5,153.43984962406014,40.815
toyota,sienna,2016,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,28850,21.5,108.45864661654136,28.85
toyota,sienna,2016,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,41900,21.5,157.5187969924812,41.9
toyota,sienna,2016,regular unleaded,266.0,6.0,automatic,all wheel drive,4.0,large,passenger minivan,23,16,2031,43040,19.5,161.8045112781955,43.04
toyota,sienna,2016,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,39930,21.5,150.11278195488723,39.93
toyota,sienna,2016,regular unleaded,266.0,6.0,automatic,all wheel drive,4.0,large,passenger minivan,23,16,2031,46410,19.5,174.47368421052633,46.41
toyota,sienna,2016,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,37655,21.5,141.56015037593986,37.655
toyota,sienna,2016,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,35210,21.5,132.3684210526316,35.21
toyota,sienna,2016,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,45270,21.5,170.18796992481202,45.27
toyota,sienna,2016,regular unleaded,266.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,25,18,2031,26745,21.5,100.54511278195488,26.745
toyota,sienna,2017,regular unleaded,296.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,27,19,2031,29750,23.0,100.50675675675676,29.75
toyota,sienna,2017,regular unleaded,296.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,27,19,2031,32740,23.0,110.60810810810811,32.74
toyota,sienna,2017,regular unleaded,296.0,6.0,automatic,all wheel drive,4.0,large,passenger minivan,24,18,2031,35080,21.0,118.51351351351352,35.08
toyota,sienna,2017,regular unleaded,296.0,6.0,automatic,all wheel drive,4.0,large,passenger minivan,24,18,2031,43940,21.0,148.44594594594594,43.94
toyota,sienna,2017,regular unleaded,296.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,27,19,2031,42800,23.0,144.59459459459458,42.8
toyota,sienna,2017,regular unleaded,296.0,6.0,automatic,all wheel drive,4.0,large,passenger minivan,24,18,2031,41715,21.0,140.92905405405406,41.715
toyota,sienna,2017,regular unleaded,296.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,27,19,2031,38555,23.0,130.2533783783784,38.555
toyota,sienna,2017,regular unleaded,296.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,27,19,2031,32540,23.0,109.93243243243244,32.54
toyota,sienna,2017,regular unleaded,296.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,27,19,2031,42145,23.0,142.38175675675674,42.145
toyota,sienna,2017,regular unleaded,296.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,27,19,2031,39505,23.0,133.46283783783784,39.505
toyota,sienna,2017,regular unleaded,296.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,27,19,2031,36310,23.0,122.66891891891892,36.31
toyota,sienna,2017,regular unleaded,296.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,27,19,2031,36110,23.0,121.99324324324324,36.11
toyota,sienna,2017,regular unleaded,296.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,27,19,2031,40830,23.0,137.9391891891892,40.83
toyota,sienna,2017,regular unleaded,296.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,27,19,2031,27645,23.0,93.39527027027027,27.645
toyota,sienna,2017,regular unleaded,296.0,6.0,automatic,all wheel drive,4.0,large,passenger minivan,24,18,2031,38520,21.0,130.13513513513513,38.52
toyota,sienna,2017,regular unleaded,296.0,6.0,automatic,front wheel drive,4.0,large,passenger minivan,27,19,2031,46170,23.0,155.97972972972974,46.17
toyota,sienna,2017,regular unleaded,296.0,6.0,automatic,all wheel drive,4.0,large,passenger minivan,24,18,2031,47310,21.0,159.8310810810811,47.31
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,rear wheel drive,4.0,large,crew cab pickup,19,14,549,30930,16.5,104.84745762711864,30.93
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,rear wheel drive,4.0,large,extended cab pickup,19,14,549,24515,16.5,83.10169491525424,24.515
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,four wheel drive,4.0,large,extended cab pickup,17,13,549,30550,15.0,103.55932203389831,30.55
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,four wheel drive,4.0,large,extended cab pickup,17,13,549,33935,15.0,115.03389830508475,33.935
gmc,sierra 1500 classic,2007,regular unleaded,310.0,8.0,automatic,four wheel drive,4.0,large,extended cab pickup,17,13,549,32025,15.0,103.30645161290323,32.025
gmc,sierra 1500 classic,2007,regular unleaded,295.0,8.0,automatic,four wheel drive,4.0,large,extended cab pickup,17,13,549,31735,15.0,107.57627118644068,31.735
gmc,sierra 1500 classic,2007,regular unleaded,195.0,6.0,manual,rear wheel drive,2.0,large,regular cab pickup,21,15,549,20310,18.0,104.15384615384616,20.31
gmc,sierra 1500 classic,2007,regular unleaded,285.0,8.0,automatic,rear wheel drive,2.0,large,regular cab pickup,19,15,549,23850,17.0,83.6842105263158,23.85
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,rear wheel drive,4.0,large,extended cab pickup,19,14,549,29355,16.5,99.50847457627118,29.355
gmc,sierra 1500 classic,2007,regular unleaded,195.0,6.0,automatic,four wheel drive,2.0,large,regular cab pickup,17,14,549,20960,15.5,107.48717948717949,20.96
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,four wheel drive,4.0,large,crew cab pickup,17,13,549,31965,15.0,108.35593220338983,31.965
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,rear wheel drive,4.0,large,extended cab pickup,19,14,549,27730,16.5,94.0,27.73
gmc,sierra 1500 classic,2007,regular unleaded,285.0,8.0,automatic,rear wheel drive,4.0,large,extended cab pickup,19,15,549,25215,17.0,88.47368421052632,25.215
gmc,sierra 1500 classic,2007,regular unleaded,195.0,6.0,manual,rear wheel drive,2.0,large,regular cab pickup,21,15,549,15840,18.0,81.23076923076923,15.84
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,four wheel drive,4.0,large,extended cab pickup,17,13,549,27060,15.0,91.72881355932203,27.06
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,rear wheel drive,4.0,large,crew cab pickup,19,14,549,32690,16.5,110.8135593220339,32.69
gmc,sierra 1500 classic,2007,regular unleaded,285.0,8.0,automatic,four wheel drive,4.0,large,extended cab pickup,18,14,549,29380,16.0,103.08771929824562,29.38
gmc,sierra 1500 classic,2007,regular unleaded,285.0,8.0,automatic,rear wheel drive,4.0,large,crew cab pickup,19,15,549,26820,17.0,94.10526315789474,26.82
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,rear wheel drive,4.0,large,extended cab pickup,19,14,549,30825,16.5,104.49152542372882,30.825
gmc,sierra 1500 classic,2007,regular unleaded,195.0,6.0,automatic,rear wheel drive,4.0,large,extended cab pickup,20,14,549,21465,17.0,110.07692307692308,21.465
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,four wheel drive,4.0,large,extended cab pickup,17,13,549,28790,15.0,97.59322033898304,28.79
gmc,sierra 1500 classic,2007,regular unleaded,285.0,8.0,automatic,rear wheel drive,4.0,large,extended cab pickup,19,15,549,26555,17.0,93.17543859649123,26.555
gmc,sierra 1500 classic,2007,regular unleaded,295.0,8.0,automatic,rear wheel drive,4.0,large,extended cab pickup,19,14,549,28915,16.5,98.01694915254237,28.915
gmc,sierra 1500 classic,2007,regular unleaded,295.0,8.0,automatic,rear wheel drive,4.0,large,extended cab pickup,19,14,549,30675,16.5,103.98305084745763,30.675
gmc,sierra 1500 classic,2007,regular unleaded,195.0,6.0,manual,rear wheel drive,2.0,large,regular cab pickup,21,15,549,16115,18.0,82.64102564102564,16.115
gmc,sierra 1500 classic,2007,regular unleaded,285.0,8.0,automatic,four wheel drive,2.0,large,regular cab pickup,18,14,549,27850,16.0,97.71929824561404,27.85
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,rear wheel drive,4.0,large,extended cab pickup,19,14,549,29065,16.5,98.52542372881356,29.065
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,four wheel drive,4.0,large,crew cab pickup,17,13,549,35520,15.0,120.40677966101696,35.52
gmc,sierra 1500 classic,2007,regular unleaded,285.0,8.0,automatic,rear wheel drive,2.0,large,regular cab pickup,19,15,549,24140,17.0,84.70175438596492,24.14
gmc,sierra 1500 classic,2007,regular unleaded,285.0,8.0,automatic,rear wheel drive,4.0,large,crew cab pickup,19,15,549,25325,17.0,88.85964912280701,25.325
gmc,sierra 1500 classic,2007,regular unleaded,295.0,8.0,automatic,four wheel drive,4.0,large,extended cab pickup,17,13,549,30255,15.0,102.55932203389831,30.255
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,rear wheel drive,4.0,large,crew cab pickup,19,14,549,29015,16.5,98.35593220338983,29.015
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,four wheel drive,4.0,large,crew cab pickup,17,13,549,33755,15.0,114.42372881355932,33.755
gmc,sierra 1500 classic,2007,regular unleaded,195.0,6.0,automatic,four wheel drive,2.0,large,regular cab pickup,17,14,549,20715,15.5,106.23076923076923,20.715
gmc,sierra 1500 classic,2007,regular unleaded,295.0,8.0,automatic,four wheel drive,4.0,large,extended cab pickup,17,13,549,33495,15.0,113.54237288135593,33.495
gmc,sierra 1500 classic,2007,regular unleaded,285.0,8.0,automatic,four wheel drive,4.0,large,extended cab pickup,18,14,549,27580,16.0,96.7719298245614,27.58
gmc,sierra 1500 classic,2007,regular unleaded,195.0,6.0,manual,rear wheel drive,2.0,large,regular cab pickup,21,15,549,20750,18.0,106.41025641025641,20.75
gmc,sierra 1500 classic,2007,regular unleaded,285.0,8.0,automatic,four wheel drive,4.0,large,extended cab pickup,18,14,549,25845,16.0,90.6842105263158,25.845
gmc,sierra 1500 classic,2007,regular unleaded,285.0,8.0,automatic,four wheel drive,4.0,large,crew cab pickup,18,14,549,28845,16.0,101.21052631578948,28.845
gmc,sierra 1500 classic,2007,regular unleaded,295.0,8.0,automatic,rear wheel drive,4.0,large,extended cab pickup,19,14,549,27430,16.5,92.98305084745763,27.43
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,rear wheel drive,4.0,large,extended cab pickup,19,14,549,31115,16.5,105.47457627118644,31.115
gmc,sierra 1500 classic,2007,regular unleaded,310.0,8.0,automatic,four wheel drive,4.0,large,extended cab pickup,17,13,549,33785,15.0,108.98387096774194,33.785
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,rear wheel drive,4.0,large,extended cab pickup,19,14,549,26245,16.5,88.96610169491525,26.245
gmc,sierra 1500 classic,2007,regular unleaded,285.0,8.0,automatic,four wheel drive,4.0,large,crew cab pickup,18,14,549,30340,16.0,106.45614035087719,30.34
gmc,sierra 1500 classic,2007,regular unleaded,285.0,8.0,automatic,four wheel drive,2.0,large,regular cab pickup,18,14,549,27560,16.0,96.70175438596492,27.56
gmc,sierra 1500 classic,2007,regular unleaded,285.0,8.0,automatic,four wheel drive,2.0,large,regular cab pickup,18,14,549,26295,16.0,92.26315789473684,26.295
gmc,sierra 1500 classic,2007,regular unleaded,285.0,8.0,automatic,four wheel drive,2.0,large,regular cab pickup,18,14,549,25850,16.0,90.70175438596492,25.85
gmc,sierra 1500 classic,2007,regular unleaded,345.0,8.0,automatic,all wheel drive,4.0,large,crew cab pickup,16,13,549,39125,14.5,113.40579710144928,39.125
gmc,sierra 1500 classic,2007,flex-fuel (unleaded/e85),295.0,8.0,automatic,four wheel drive,4.0,large,extended cab pickup,17,13,549,32170,15.0,109.05084745762711,32.17
gmc,sierra 1500 hybrid,2011,regular unleaded,332.0,8.0,automatic,rear wheel drive,4.0,large,crew cab pickup,23,20,549,45425,21.5,136.8222891566265,45.425
gmc,sierra 1500 hybrid,2011,regular unleaded,332.0,8.0,automatic,four wheel drive,4.0,large,crew cab pickup,23,20,549,48575,21.5,146.31024096385542,48.575
